,highest_offense,date_rec,zip,x_coord,y_coord
1,Theft,1-Jan-16,78701.0,30.249570000000002,-97.70462
3,Theft,1-Jan-16,78701.0,30.236430000000002,-97.70357
6,Robbery,1-Jan-16,78741.0,30.28667,-97.60221
7,Agg Assault,1-Jan-16,78741.0,30.322300000000002,-97.59265
8,Agg Assault,1-Jan-16,78704.0,30.09793,-97.58337
16,Agg Assault,1-Jan-16,78704.0,30.23907,-97.59041
17,Agg Assault,1-Jan-16,78756.0,30.267950000000003,-97.92335
20,Burglary,1-Jan-16,78704.0,30.20158,-97.60953
21,Burglary,1-Jan-16,78723.0,30.363220000000002,-97.80484
22,Burglary,1-Jan-16,78701.0,30.25326,-97.70387
23,Rape,1-Jan-16,78752.0,-0.9,3.0
26,Burglary,1-Jan-16,78741.0,30.391730000000003,-97.59178
28,Theft,1-Jan-16,78701.0,30.25057,-97.71995
38,Auto Theft,1-Jan-16,78752.0,30.30451,-97.9397
39,Agg Assault,1-Jan-16,78752.0,30.387900000000002,-97.9224
40,Burglary,1-Jan-16,78752.0,30.44623,-97.92808
41,Theft,1-Jan-16,78701.0,30.25019,-97.7066
44,Auto Theft,1-Jan-16,78723.0,30.394560000000002,-97.87425
47,Theft,1-Jan-16,78723.0,30.361040000000003,-97.87499
48,Theft,1-Jan-16,78701.0,30.23692,-97.70194
50,Theft,1-Jan-16,78701.0,30.255660000000002,-97.70504
51,Theft,1-Jan-16,78704.0,30.17452,-97.57904
52,Theft,1-Jan-16,78701.0,30.25514,-97.67885
53,Theft,1-Jan-16,78723.0,30.36342,-97.89763
54,Theft,1-Jan-16,78723.0,30.41316,-97.9027
61,Theft,1-Jan-16,78704.0,30.234160000000003,-97.66258
62,Theft,1-Jan-16,78702.0,30.29041,-97.68828
63,Theft,1-Jan-16,78702.0,30.277230000000003,-97.70838
64,Theft,1-Jan-16,78701.0,30.221130000000002,-97.70173
66,Theft,1-Jan-16,78752.0,30.38221,-97.93769
67,Theft,1-Jan-16,78752.0,30.365820000000003,-97.96813
69,Theft,1-Jan-16,78702.0,30.27459,-97.70829
71,Theft,1-Jan-16,78705.0,30.220270000000003,-97.78868
72,Theft,1-Jan-16,78741.0,30.32711,-97.61235
74,Theft,1-Jan-16,78702.0,30.318740000000002,-97.7149
77,Theft,1-Jan-16,78701.0,30.2544,-97.70324
78,Theft,1-Jan-16,78701.0,30.25803,-97.69188
79,Theft,1-Jan-16,78701.0,30.25831,-97.71792
81,Agg Assault,2-Jan-16,78721.0,30.44593,-97.73739
82,Robbery,2-Jan-16,78752.0,30.35225,-97.95176
83,Robbery,2-Jan-16,78752.0,30.33432,-97.9592
85,Robbery,2-Jan-16,78752.0,30.32845,-97.96511
86,Rape,2-Jan-16,78741.0,-0.9,3.0
90,Agg Assault,2-Jan-16,78705.0,30.238970000000002,-97.75899
91,Agg Assault,2-Jan-16,78741.0,30.31692,-97.55203
97,Auto Theft,2-Jan-16,78741.0,30.39956,-97.60615
99,Agg Assault,2-Jan-16,78741.0,30.27851,-97.60538
103,Auto Theft,2-Jan-16,78705.0,30.270300000000002,-97.80071
104,Agg Assault,2-Jan-16,78741.0,30.26319,-97.58015
105,Auto Theft,2-Jan-16,78702.0,30.337570000000003,-97.7564
108,Agg Assault,2-Jan-16,78752.0,30.356150000000003,-97.94453
110,Burglary,2-Jan-16,78752.0,30.42127,-97.9152
112,Theft,2-Jan-16,78746.0,30.04135,-97.66586
114,Auto Theft,2-Jan-16,78704.0,30.18008,-97.59149
115,Agg Assault,2-Jan-16,78701.0,30.267850000000003,-97.70364
116,Auto Theft,2-Jan-16,78704.0,30.147380000000002,-97.60414
119,Theft,2-Jan-16,78702.0,30.335420000000003,-97.73699
121,Burglary,2-Jan-16,78741.0,30.2863,-97.58878
125,Rape,2-Jan-16,78704.0,-0.9,3.0
126,Theft,2-Jan-16,78752.0,30.366470000000003,-97.96054
127,Theft,2-Jan-16,78701.0,30.22317,-97.70603
128,Theft,2-Jan-16,78704.0,30.208450000000003,-97.59841
130,Theft,2-Jan-16,78704.0,30.208450000000003,-97.59841
133,Theft,2-Jan-16,78701.0,30.25737,-97.71937
137,Theft,2-Jan-16,78704.0,30.219070000000002,-97.63028
138,Theft,2-Jan-16,78701.0,30.254160000000002,-97.70416
140,Theft,2-Jan-16,78704.0,30.15335,-97.62433
142,Theft,2-Jan-16,78741.0,30.25825,-97.51962
143,Theft,2-Jan-16,78703.0,30.207610000000003,-97.71934
145,Theft,2-Jan-16,78756.0,30.245530000000002,-97.94308
147,Theft,2-Jan-16,78701.0,30.23132,-97.76059
151,Theft,2-Jan-16,78701.0,30.244770000000003,-97.75615
152,Theft,2-Jan-16,78702.0,30.29252,-97.6918
153,Theft,2-Jan-16,78701.0,30.246950000000002,-97.69046
154,Theft,2-Jan-16,78741.0,30.284470000000002,-97.62526
155,Theft,2-Jan-16,78703.0,30.152430000000003,-97.87231
156,Theft,2-Jan-16,78701.0,30.229680000000002,-97.74431
157,Theft,2-Jan-16,78704.0,30.09793,-97.58337
158,Theft,2-Jan-16,78703.0,30.199720000000003,-97.77953
159,Theft,2-Jan-16,78701.0,30.257620000000003,-97.7032
160,Robbery,3-Jan-16,78752.0,30.368370000000002,-97.94024
161,Theft,3-Jan-16,78704.0,30.17726,-97.65373
163,Agg Assault,3-Jan-16,78702.0,30.265880000000003,-97.68234
164,Theft,3-Jan-16,78741.0,30.311950000000003,-97.60509
167,Theft,3-Jan-16,78752.0,30.42414,-97.9171
168,Robbery,3-Jan-16,78723.0,30.363500000000002,-97.88845
170,Theft,3-Jan-16,78705.0,30.244300000000003,-97.77498
174,Auto Theft,3-Jan-16,78741.0,30.27654,-97.58968
177,Burglary,3-Jan-16,78741.0,30.322960000000002,-97.61643
178,Auto Theft,3-Jan-16,78702.0,30.35264,-97.72349
179,Burglary,3-Jan-16,78702.0,30.34015,-97.671
182,Burglary,3-Jan-16,78741.0,30.32711,-97.61235
185,Theft,3-Jan-16,78746.0,30.04135,-97.66586
186,Burglary,3-Jan-16,78741.0,30.29485,-97.55306
187,Theft,3-Jan-16,78723.0,30.354680000000002,-97.88596
188,Theft,3-Jan-16,78721.0,30.46582,-97.75176
192,Agg Assault,3-Jan-16,78741.0,30.283050000000003,-97.57063
194,Theft,3-Jan-16,78741.0,30.30959,-97.59177
195,Agg Assault,3-Jan-16,78701.0,30.21777,-97.73282
196,Auto Theft,3-Jan-16,78752.0,30.407670000000003,-97.9212
198,Agg Assault,3-Jan-16,78704.0,30.249660000000002,-97.58321
202,Rape,19-Jan-16,78723.0,-0.9,3.0
203,Auto Theft,3-Jan-16,78741.0,30.316460000000003,-97.5671
209,Burglary,3-Jan-16,78741.0,30.32189,-97.58144
218,Theft,3-Jan-16,78703.0,30.186770000000003,-97.77727
219,Theft,3-Jan-16,78704.0,30.114810000000002,-97.59258
221,Theft,3-Jan-16,78752.0,30.35788,-97.92237
223,Theft,3-Jan-16,78723.0,30.38419,-97.78747
224,Theft,3-Jan-16,78741.0,30.291330000000002,-97.6258
227,Theft,3-Jan-16,78741.0,30.284470000000002,-97.62526
229,Theft,3-Jan-16,78701.0,30.253330000000002,-97.67195
231,Theft,3-Jan-16,78701.0,30.25174,-97.70417
238,Theft,3-Jan-16,78723.0,30.36898,-97.81481
239,Theft,3-Jan-16,78703.0,30.1846,-97.7763
240,Theft,3-Jan-16,78741.0,30.28285,-97.60485
241,Theft,3-Jan-16,78704.0,30.121170000000003,-97.62245
242,Theft,3-Jan-16,78702.0,30.28922,-97.68497
243,Theft,3-Jan-16,78701.0,30.252660000000002,-97.70399
245,Theft,3-Jan-16,78703.0,30.184330000000003,-97.78035
246,Theft,4-Jan-16,78704.0,30.19829,-97.69195
248,Auto Theft,4-Jan-16,78741.0,30.29913,-97.57599
249,Auto Theft,4-Jan-16,78723.0,30.44407,-97.85593
252,Burglary,4-Jan-16,78723.0,30.394370000000002,-97.78856
253,Theft,4-Jan-16,78752.0,30.406850000000002,-97.93333
255,Rape,9-Feb-16,78701.0,-0.9,3.0
256,Burglary,4-Jan-16,78702.0,30.384210000000003,-97.66523
259,Theft,4-Jan-16,78705.0,30.220270000000003,-97.78868
262,Rape,4-Jan-16,78721.0,-0.9,3.0
264,Auto Theft,4-Jan-16,78723.0,30.35424,-97.89289
265,Agg Assault,4-Jan-16,78741.0,30.2927,-97.60529
267,Theft,4-Jan-16,78723.0,30.3545,-97.8643
268,Burglary,4-Jan-16,78704.0,30.17291,-97.68652
269,Auto Theft,4-Jan-16,78752.0,30.39938,-97.9493
272,Agg Assault,4-Jan-16,78756.0,30.270690000000002,-97.9259
274,Burglary,4-Jan-16,78702.0,30.33172,-97.64945
279,Theft,4-Jan-16,78746.0,30.04135,-97.66586
283,Burglary,4-Jan-16,78702.0,30.37441,-97.73641
284,Theft,4-Jan-16,78704.0,30.214650000000002,-97.61538
285,Theft,4-Jan-16,78723.0,30.47875,-97.8648
288,Burglary,4-Jan-16,78756.0,30.222620000000003,-97.87056
289,Theft,4-Jan-16,78703.0,30.207410000000003,-97.71581
290,Burglary,4-Jan-16,78741.0,30.30814,-97.56202
292,Burglary,4-Jan-16,78723.0,30.41316,-97.9027
295,Theft,4-Jan-16,78704.0,30.21434,-97.59218
300,Theft,4-Jan-16,78703.0,30.207410000000003,-97.71581
302,Rape,4-Jan-16,78721.0,-0.9,3.0
303,Auto Theft,4-Jan-16,78741.0,30.30814,-97.56202
304,Auto Theft,4-Jan-16,78723.0,30.435830000000003,-97.86395
307,Theft,4-Jan-16,78721.0,30.40031,-97.6792
309,Theft,4-Jan-16,78741.0,30.33925,-97.59981
312,Theft,4-Jan-16,78741.0,30.34495,-97.57611
317,Theft,4-Jan-16,78741.0,30.27764,-97.56344
320,Theft,4-Jan-16,78752.0,30.411240000000003,-97.93675
322,Theft,4-Jan-16,78741.0,30.284470000000002,-97.62526
324,Theft,4-Jan-16,78703.0,30.20614,-97.73303
325,Theft,4-Jan-16,78702.0,30.27595,-97.67314
327,Theft,4-Jan-16,78746.0,30.06565,-98.0013
328,Theft,4-Jan-16,78746.0,29.982280000000003,-97.75383
331,Theft,4-Jan-16,78704.0,30.18825,-97.60318
332,Theft,4-Jan-16,78721.0,30.46582,-97.75176
333,Theft,4-Jan-16,78705.0,30.220270000000003,-97.78868
336,Theft,4-Jan-16,78705.0,30.220270000000003,-97.78868
337,Theft,4-Jan-16,78701.0,30.254910000000002,-97.70521
338,Theft,4-Jan-16,78741.0,30.253220000000002,-97.57082
340,Theft,4-Jan-16,78756.0,30.259300000000003,-97.94096
341,Theft,4-Jan-16,78746.0,30.10123,-97.78696
342,Theft,4-Jan-16,78746.0,30.04135,-97.66586
346,Theft,4-Jan-16,78741.0,30.32189,-97.58144
349,Theft,4-Jan-16,78702.0,30.31626,-97.74481
350,Theft,4-Jan-16,78741.0,30.33896,-97.59508
351,Theft,4-Jan-16,78701.0,30.249570000000002,-97.70462
352,Theft,4-Jan-16,78703.0,30.19816,-97.71196
355,Theft,4-Jan-16,78723.0,30.444670000000002,-97.85915
356,Theft,4-Jan-16,78703.0,30.11684,-97.78532
362,Theft,4-Jan-16,78705.0,30.226950000000002,-97.78564
365,Theft,4-Jan-16,78752.0,30.40949,-97.9431
366,Theft,4-Jan-16,78723.0,30.35067,-97.86822
367,Theft,4-Jan-16,78704.0,30.181890000000003,-97.66117
368,Theft,4-Jan-16,78756.0,30.238380000000003,-97.85214
370,Theft,4-Jan-16,78702.0,30.290300000000002,-97.68871
371,Theft,4-Jan-16,78701.0,30.25871,-97.71806
374,Theft,4-Jan-16,78704.0,30.16844,-97.61925
375,Theft,4-Jan-16,78704.0,30.228060000000003,-97.67634
377,Theft,4-Jan-16,78704.0,30.11327,-97.60843
378,Theft,4-Jan-16,78701.0,30.24511,-97.7094
379,Theft,4-Jan-16,78703.0,30.205470000000002,-97.70439
380,Theft,4-Jan-16,78705.0,30.21714,-97.78195
381,Theft,4-Jan-16,78702.0,30.29252,-97.6918
382,Theft,4-Jan-16,78702.0,30.28563,-97.74333
384,Theft,4-Jan-16,78702.0,30.28563,-97.74333
385,Robbery,5-Jan-16,78702.0,30.265400000000003,-97.65619
386,Agg Assault,5-Jan-16,78704.0,30.219980000000003,-97.59421
388,Burglary,5-Jan-16,78741.0,30.33896,-97.59508
390,Theft,5-Jan-16,78704.0,30.20032,-97.62636
391,Auto Theft,5-Jan-16,78704.0,30.13672,-97.58133
392,Theft,5-Jan-16,78741.0,30.283260000000002,-97.5632
396,Auto Theft,5-Jan-16,78741.0,30.32009,-97.6091
397,Burglary,5-Jan-16,78703.0,30.14713,-97.78941
398,Auto Theft,5-Jan-16,78702.0,30.390340000000002,-97.69518
408,Agg Assault,5-Jan-16,78741.0,30.28385,-97.58911
411,Robbery,5-Jan-16,78701.0,30.26333,-97.71391
413,Theft,5-Jan-16,78701.0,30.247680000000003,-97.708
414,Agg Assault,5-Jan-16,78704.0,30.13033,-97.64484
423,Agg Assault,5-Jan-16,78752.0,30.369,-97.96343
424,Burglary,5-Jan-16,78741.0,30.32189,-97.58144
425,Burglary,5-Jan-16,78702.0,30.286550000000002,-97.66223
428,Burglary,5-Jan-16,78723.0,30.477500000000003,-97.89314
429,Theft,5-Jan-16,78704.0,30.086070000000003,-97.57647
432,Robbery,5-Jan-16,78704.0,30.20109,-97.5331
433,Robbery,5-Jan-16,78752.0,30.39701,-97.92439
439,Theft,5-Jan-16,78752.0,30.35788,-97.92237
441,Theft,5-Jan-16,78723.0,30.3795,-97.86786
442,Theft,5-Jan-16,78701.0,30.26097,-97.705
454,Theft,5-Jan-16,78701.0,30.259520000000002,-97.70759
456,Theft,5-Jan-16,78741.0,30.33896,-97.59508
460,Theft,5-Jan-16,78723.0,30.378400000000003,-97.87029
470,Theft,5-Jan-16,78723.0,30.379530000000003,-97.8334
472,Theft,5-Jan-16,78746.0,30.04135,-97.66586
474,Theft,5-Jan-16,78741.0,30.28667,-97.60221
478,Theft,5-Jan-16,78723.0,30.375580000000003,-97.88162
481,Theft,5-Jan-16,78704.0,30.2023,-97.64382
489,Theft,5-Jan-16,78701.0,30.221130000000002,-97.70173
490,Theft,5-Jan-16,78723.0,30.36204,-97.87596
491,Theft,5-Jan-16,78723.0,30.35013,-97.82433
495,Theft,6-Jan-16,78704.0,30.210610000000003,-97.53193
498,Auto Theft,6-Jan-16,78721.0,30.417810000000003,-97.73581
499,Theft,6-Jan-16,78701.0,30.26013,-97.69872
500,Agg Assault,6-Jan-16,78702.0,30.278280000000002,-97.67364
506,Auto Theft,6-Jan-16,78723.0,30.36342,-97.89763
508,Auto Theft,6-Jan-16,78704.0,30.1197,-97.58517
513,Auto Theft,6-Jan-16,78704.0,30.1169,-97.58911
514,Burglary,6-Jan-16,78723.0,30.36018,-97.89888
522,Theft,6-Jan-16,78701.0,30.26891,-97.72093
523,Theft,6-Jan-16,78704.0,30.227800000000002,-97.5409
525,Rape,6-Jan-16,78752.0,-0.9,3.0
536,Theft,6-Jan-16,78704.0,30.20719,-97.52849
537,Agg Assault,6-Jan-16,78741.0,30.37703,-97.58874
540,Burglary,6-Jan-16,78741.0,30.33698,-97.58703
542,Burglary,6-Jan-16,78741.0,30.33631,-97.57669
543,Theft,6-Jan-16,78723.0,30.34815,-97.86285
544,Rape,6-Jan-16,78752.0,-0.9,3.0
545,Theft,6-Jan-16,78701.0,30.245900000000002,-97.70379
547,Burglary,6-Jan-16,78723.0,30.363500000000002,-97.88845
550,Theft,6-Jan-16,78704.0,30.20719,-97.52849
555,Theft,6-Jan-16,78704.0,30.1197,-97.58517
556,Theft,6-Jan-16,78723.0,30.34852,-97.83179
558,Theft,6-Jan-16,78723.0,30.46036,-97.90372
559,Theft,6-Jan-16,78752.0,30.330470000000002,-97.99354
560,Theft,6-Jan-16,78723.0,30.45568,-97.91409
561,Theft,6-Jan-16,78723.0,30.35013,-97.82433
562,Theft,6-Jan-16,78701.0,30.259520000000002,-97.70759
564,Theft,6-Jan-16,78723.0,30.35013,-97.82433
565,Theft,6-Jan-16,78702.0,30.2835,-97.7358
567,Theft,6-Jan-16,78723.0,30.36356,-97.8166
569,Theft,6-Jan-16,78705.0,30.24585,-97.8021
570,Theft,6-Jan-16,78723.0,30.35013,-97.82433
572,Burglary,6-Jan-16,78741.0,30.316460000000003,-97.5671
574,Theft,6-Jan-16,78705.0,30.21471,-97.77244
577,Theft,6-Jan-16,78704.0,30.16588,-97.55841
578,Theft,6-Jan-16,78701.0,30.25522,-97.70515
580,Theft,6-Jan-16,78746.0,30.116290000000003,-97.84977
586,Theft,6-Jan-16,78746.0,30.105210000000003,-97.6795
587,Theft,6-Jan-16,78702.0,30.27805,-97.71474
588,Theft,6-Jan-16,78704.0,30.15606,-97.62399
592,Theft,7-Jan-16,78704.0,30.230710000000002,-97.65639
593,Burglary,7-Jan-16,78721.0,30.42624,-97.77429
594,Burglary,7-Jan-16,78702.0,30.2908,-97.65522
599,Burglary,7-Jan-16,78702.0,30.34195,-97.67052
604,Burglary,7-Jan-16,78703.0,30.17735,-97.76673
608,Theft,7-Jan-16,78752.0,30.32178,-97.97341
609,Burglary,7-Jan-16,78702.0,30.28918,-97.66507
611,Theft,7-Jan-16,78704.0,30.086070000000003,-97.57647
612,Burglary,7-Jan-16,78723.0,30.41149,-97.86648
615,Theft,7-Jan-16,78721.0,30.409090000000003,-97.71326
616,Theft,7-Jan-16,78723.0,30.354680000000002,-97.88596
620,Auto Theft,7-Jan-16,78721.0,30.392950000000003,-97.70466
623,Theft,7-Jan-16,78741.0,30.306150000000002,-97.58135
629,Rape,7-Jan-16,78723.0,-0.9,3.0
630,Burglary,7-Jan-16,78723.0,30.39395,-97.89543
631,Burglary,7-Jan-16,78704.0,30.138910000000003,-97.65428
633,Rape,7-Jan-16,78741.0,-0.9,3.0
634,Burglary,7-Jan-16,78702.0,30.287750000000003,-97.65575
635,Theft,7-Jan-16,78752.0,30.35727,-97.93477
638,Theft,7-Jan-16,78702.0,30.27175,-97.70192
639,Burglary,7-Jan-16,78741.0,30.33925,-97.59981
640,Agg Assault,7-Jan-16,78741.0,30.38013,-97.58415
643,Theft,7-Jan-16,78723.0,30.410210000000003,-97.80224
647,Theft,7-Jan-16,78701.0,30.24155,-97.69411
648,Theft,7-Jan-16,78704.0,30.20749,-97.59315
651,Theft,7-Jan-16,78704.0,30.194280000000003,-97.56282
654,Theft,7-Jan-16,78752.0,30.35727,-97.93477
655,Theft,7-Jan-16,78704.0,30.11326,-97.6277
657,Theft,7-Jan-16,78756.0,30.27204,-97.88816
660,Theft,7-Jan-16,78746.0,30.065070000000002,-97.97561
661,Theft,7-Jan-16,78701.0,30.266080000000002,-97.70123
664,Theft,7-Jan-16,78746.0,30.04135,-97.66586
665,Theft,7-Jan-16,78756.0,30.28093,-97.90507
667,Theft,7-Jan-16,78702.0,30.27241,-97.65401
668,Theft,7-Jan-16,78741.0,30.294410000000003,-97.61927
670,Theft,7-Jan-16,78756.0,30.25064,-97.94149
673,Theft,7-Jan-16,78723.0,30.34571,-97.85297
675,Theft,7-Jan-16,78704.0,30.112640000000003,-97.63165
677,Theft,7-Jan-16,78752.0,30.39749,-97.92211
679,Theft,7-Jan-16,78704.0,30.09609,-97.5889
688,Theft,7-Jan-16,78723.0,30.40367,-97.82464
689,Theft,7-Jan-16,78741.0,30.32009,-97.6091
690,Theft,7-Jan-16,78701.0,30.23382,-97.73934
691,Theft,7-Jan-16,78756.0,30.28093,-97.90507
702,Theft,7-Jan-16,78701.0,30.25326,-97.70387
703,Theft,7-Jan-16,78704.0,30.219980000000003,-97.59421
707,Theft,7-Jan-16,78703.0,30.205470000000002,-97.70439
709,Theft,7-Jan-16,78701.0,30.26235,-97.70504
711,Theft,8-Jan-16,78701.0,30.232390000000002,-97.6972
713,Auto Theft,8-Jan-16,78723.0,30.35215,-97.86639
715,Theft,8-Jan-16,78723.0,30.35095,-97.87249
716,Burglary,8-Jan-16,78705.0,30.27164,-97.81619
718,Burglary,8-Jan-16,78756.0,30.23246,-97.84752
721,Theft,8-Jan-16,78723.0,30.49623,-97.84179
722,Burglary,8-Jan-16,78752.0,30.41391,-97.90779
724,Burglary,8-Jan-16,78756.0,30.23246,-97.84752
729,Burglary,8-Jan-16,78704.0,30.206390000000003,-97.63774
731,Theft,8-Jan-16,78741.0,30.28422,-97.59756
732,Theft,8-Jan-16,78702.0,30.318620000000003,-97.69076
735,Burglary,8-Jan-16,78723.0,30.418120000000002,-97.80597
737,Burglary,8-Jan-16,78752.0,30.44623,-97.92808
739,Burglary,8-Jan-16,78705.0,30.232380000000003,-97.80506
741,Robbery,8-Jan-16,78746.0,30.04135,-97.66586
742,Auto Theft,8-Jan-16,78704.0,30.11419,-97.57846
745,Auto Theft,8-Jan-16,78752.0,30.38173,-97.93478
750,Theft,8-Jan-16,78746.0,30.04135,-97.66586
751,Theft,8-Jan-16,78741.0,30.30959,-97.59177
752,Agg Assault,8-Jan-16,78723.0,30.39321,-97.86735
758,Agg Assault,8-Jan-16,78752.0,30.407670000000003,-97.9212
761,Burglary,8-Jan-16,78723.0,30.443920000000002,-97.84463
767,Theft,8-Jan-16,78701.0,30.26398,-97.6538
770,Theft,8-Jan-16,78703.0,30.19031,-97.73834
772,Theft,8-Jan-16,78704.0,30.09477,-97.59586
774,Theft,8-Jan-16,78752.0,30.356150000000003,-97.94453
775,Theft,8-Jan-16,78703.0,30.182370000000002,-97.7327
777,Theft,8-Jan-16,78705.0,30.229180000000003,-97.77631
779,Theft,8-Jan-16,78721.0,30.43854,-97.75436
785,Theft,8-Jan-16,78723.0,30.354680000000002,-97.88596
787,Theft,8-Jan-16,78746.0,30.04135,-97.66586
788,Theft,8-Jan-16,78741.0,30.40398,-97.591
791,Theft,8-Jan-16,78704.0,30.20719,-97.52849
792,Theft,8-Jan-16,78704.0,30.18777,-97.68377
793,Theft,8-Jan-16,78704.0,30.21359,-97.60868
794,Theft,8-Jan-16,78705.0,30.242320000000003,-97.80513
803,Theft,8-Jan-16,78704.0,30.19153,-97.55636
807,Theft,8-Jan-16,78746.0,30.04135,-97.66586
809,Theft,8-Jan-16,78723.0,30.460620000000002,-97.78183
810,Theft,8-Jan-16,78704.0,30.153480000000002,-97.61851
814,Theft,8-Jan-16,78752.0,30.35282,-97.93802
815,Theft,8-Jan-16,78746.0,30.16394,-97.7046
816,Theft,8-Jan-16,78701.0,30.25353,-97.68645
818,Rape,9-Jan-16,78704.0,-0.9,3.0
823,Robbery,9-Jan-16,78741.0,30.36956,-97.5564
824,Theft,9-Jan-16,78752.0,30.35968,-97.96642
826,Agg Assault,9-Jan-16,78741.0,30.322300000000002,-97.59265
829,Theft,9-Jan-16,78741.0,30.30481,-97.59156
830,Auto Theft,9-Jan-16,78752.0,30.32638,-97.98323
831,Theft,9-Jan-16,78741.0,30.30959,-97.59177
833,Burglary,9-Jan-16,78723.0,30.388430000000003,-97.80062
835,Burglary,9-Jan-16,78704.0,30.18609,-97.69217
841,Burglary,9-Jan-16,78721.0,30.39984,-97.72501
843,Theft,9-Jan-16,78746.0,30.04135,-97.66586
845,Rape,9-Jan-16,78705.0,-0.9,3.0
847,Rape,9-Jan-16,78705.0,-0.9,3.0
848,Theft,9-Jan-16,78741.0,30.32189,-97.58144
852,Theft,9-Jan-16,78746.0,30.04135,-97.66586
854,Theft,9-Jan-16,78746.0,30.04135,-97.66586
855,Theft,9-Jan-16,78704.0,30.20719,-97.52849
856,Agg Assault,9-Jan-16,78723.0,30.349050000000002,-97.87486
857,Theft,9-Jan-16,78701.0,30.25062,-97.70631
858,Agg Assault,9-Jan-16,78723.0,30.471400000000003,-97.85508
865,Theft,9-Jan-16,78721.0,30.436030000000002,-97.68326
866,Theft,9-Jan-16,78701.0,30.259520000000002,-97.70759
877,Theft,9-Jan-16,78703.0,30.139310000000002,-97.75816
879,Theft,9-Jan-16,78723.0,30.392750000000003,-97.89482
883,Theft,9-Jan-16,78701.0,30.253390000000003,-97.7035
884,Theft,9-Jan-16,78705.0,30.23486,-97.81159
887,Theft,9-Jan-16,78705.0,30.23486,-97.81159
888,Theft,9-Jan-16,78701.0,30.26097,-97.705
889,Theft,9-Jan-16,78701.0,30.259520000000002,-97.70759
891,Theft,9-Jan-16,78701.0,30.26253,-97.70466
894,Theft,9-Jan-16,78702.0,30.28013,-97.68867
895,Theft,9-Jan-16,78701.0,30.25466,-97.66891
896,Theft,9-Jan-16,78723.0,30.490360000000003,-97.88006
897,Theft,9-Jan-16,78701.0,30.26407,-97.71523
899,Burglary,10-Jan-16,78741.0,30.32306,-97.58898
900,Theft,10-Jan-16,78701.0,30.25647,-97.70017
901,Agg Assault,10-Jan-16,78704.0,30.2684,-97.63245
904,Rape,10-Jan-16,78741.0,-0.9,3.0
913,Robbery,10-Jan-16,78705.0,30.244300000000003,-97.77498
921,Theft,10-Jan-16,78704.0,30.208450000000003,-97.59841
930,Theft,10-Jan-16,78746.0,30.04135,-97.66586
931,Theft,10-Jan-16,78752.0,30.34701,-97.92754
932,Theft,10-Jan-16,78752.0,30.39252,-97.90848
933,Agg Assault,10-Jan-16,78723.0,30.41157,-97.89625
934,Auto Theft,10-Jan-16,78704.0,30.13672,-97.58133
935,Theft,10-Jan-16,78701.0,30.24406,-97.75568
940,Theft,10-Jan-16,78704.0,30.086070000000003,-97.57647
941,Auto Theft,10-Jan-16,78741.0,30.29317,-97.58217
944,Burglary,10-Jan-16,78741.0,30.29101,-97.57764
948,Theft,10-Jan-16,78723.0,30.35333,-97.8917
950,Theft,10-Jan-16,78701.0,30.239600000000003,-97.68938
953,Theft,10-Jan-16,78741.0,30.31521,-97.51849
959,Theft,10-Jan-16,78752.0,30.363950000000003,-97.95573
960,Theft,10-Jan-16,78756.0,30.254440000000002,-97.9041
966,Theft,10-Jan-16,78704.0,30.16836,-97.65355
967,Theft,10-Jan-16,78752.0,30.40452,-97.92522
968,Theft,10-Jan-16,78704.0,30.16648,-97.64961
969,Theft,10-Jan-16,78704.0,30.176460000000002,-97.69258
970,Theft,10-Jan-16,78705.0,30.311040000000002,-97.8044
971,Theft,10-Jan-16,78705.0,30.23452,-97.80524
972,Theft,10-Jan-16,78752.0,30.35968,-97.96642
976,Theft,10-Jan-16,78704.0,30.19884,-97.61111
979,Theft,10-Jan-16,78741.0,30.327350000000003,-97.57295
980,Theft,10-Jan-16,78746.0,30.04135,-97.66586
983,Theft,10-Jan-16,78701.0,30.25522,-97.70515
986,Theft,10-Jan-16,78701.0,30.23404,-97.71112
990,Theft,10-Jan-16,78705.0,30.30434,-97.79773
993,Theft,11-Jan-16,78704.0,30.09258,-97.58452
994,Agg Assault,11-Jan-16,78752.0,30.39701,-97.92439
995,Theft,11-Jan-16,78741.0,30.287460000000003,-97.57155
996,Robbery,11-Jan-16,78723.0,30.357680000000002,-97.89053
998,Burglary,11-Jan-16,78704.0,30.20719,-97.52849
1001,Burglary,11-Jan-16,78752.0,30.34103,-97.91584
1003,Burglary,11-Jan-16,78741.0,30.29878,-97.56802
1005,Theft,11-Jan-16,78702.0,30.34305,-97.67892
1010,Burglary,11-Jan-16,78702.0,30.275830000000003,-97.68529
1012,Robbery,11-Jan-16,78746.0,30.04135,-97.66586
1013,Burglary,11-Jan-16,78705.0,30.23909,-97.79127
1014,Agg Assault,11-Jan-16,78702.0,30.27241,-97.65401
1017,Theft,11-Jan-16,78741.0,30.27532,-97.5763
1021,Agg Assault,11-Jan-16,78741.0,30.31437,-97.57605
1024,Theft,11-Jan-16,78702.0,30.32514,-97.65735
1026,Robbery,11-Jan-16,78705.0,30.24503,-97.78546
1027,Burglary,11-Jan-16,78741.0,30.283340000000003,-97.59799
1031,Theft,11-Jan-16,78723.0,30.37017,-97.88627
1033,Theft,11-Jan-16,78723.0,30.4039,-97.90127
